employee_id,company_id,dept,seniority,SALARY,join_date,quit_date,churn,duration_jours
399823,2,customer_service,21,98000,2014-11-10,NA,No,
608336,1,customer_service,28,130000,2012-02-22,2014-03-14,yes,751
676870,1,customer_service,22,131000,2011-08-22,2013-10-25,yes,795
768465,4,data_science,23,248000,2012-04-24,NA,No,
976690,8,engineer,27,235000,2013-05-07,NA,No,
105243,3,engineer,20,237000,2011-05-23,2012-04-27,yes,340
864421,2,sales,15,195000,2012-06-25,2014-04-21,yes,665
541138,1,customer_service,11,85000,2011-05-02,2014-05-02,yes,1096
971530,2,sales,9,134000,2011-10-24,2013-10-04,yes,711
740668,2,sales,5,127000,2013-02-05,2014-01-17,yes,346
687972,9,data_science,11,168000,2014-01-21,2015-04-06,yes,440
474509,10,engineer,14,156000,2015-03-16,NA,No,
196216,6,engineer,24,214000,2014-04-14,2015-03-27,yes,347
294706,3,engineer,26,241000,2014-12-08,NA,No,
541226,5,data_science,6,138000,2015-03-02,NA,No,
619573,9,customer_service,5,62000,2015-05-11,NA,No,
623470,1,customer_service,7,90000,2012-06-11,2015-07-24,yes,1138
657207,1,marketing,13,109000,2014-01-21,NA,No,
22750,2,data_science,10,209000,2015-05-18,NA,No,
650246,9,marketing,5,92000,2013-11-18,2015-01-06,yes,414
153208,1,sales,14,122000,2013-09-09,2015-08-28,yes,718
364862,2,customer_service,18,133000,2011-06-13,2013-03-15,yes,641
11462,1,customer_service,6,81000,2011-08-02,2012-07-20,yes,353
284488,2,data_science,14,245000,2015-11-10,NA,No,
216456,2,sales,23,192000,2015-11-03,NA,No,
432908,1,marketing,24,185000,2014-12-08,NA,No,
930532,10,data_science,20,295000,2014-11-24,NA,No,
820332,4,data_science,10,164000,2015-09-08,NA,No,
556524,3,customer_service,13,55000,2011-08-29,2015-12-03,yes,1557
87196,7,marketing,14,118000,2013-10-14,2014-10-31,yes,382
572630,4,data_science,7,150000,2012-10-15,2013-10-25,yes,375
554587,6,customer_service,8,48000,2013-02-04,2014-08-01,yes,543
598695,1,customer_service,10,72000,2014-04-14,NA,No,
256487,9,sales,20,164000,2012-01-23,2014-03-07,yes,774
831270,7,engineer,20,269000,2012-06-21,2013-07-26,yes,400
82590,1,customer_service,29,115000,2011-10-10,2012-10-12,yes,368
934016,3,engineer,2,77000,2013-06-10,NA,No,
186417,2,sales,17,203000,2013-10-23,2015-11-20,yes,758
706436,1,customer_service,17,112000,2015-01-20,NA,No,
58269,5,sales,15,138000,2015-05-11,NA,No,
39144,1,sales,5,107000,2011-12-19,2014-01-17,yes,760
620050,4,customer_service,20,87000,2014-02-26,NA,No,
599971,5,design,1,34000,2015-07-13,NA,No,
454390,8,engineer,25,260000,2011-07-05,2012-06-29,yes,360
409081,1,design,9,130000,2011-11-07,2012-11-09,yes,368
960910,1,sales,16,180000,2011-07-21,2014-09-19,yes,1156
877833,5,sales,21,171000,2013-12-30,NA,No,
883541,7,sales,5,92000,2011-10-11,2013-07-19,yes,647
852202,2,customer_service,27,101000,2015-11-19,NA,No,
896345,6,customer_service,11,63000,2012-09-05,NA,No,
452039,8,customer_service,9,59000,2011-04-11,2013-07-26,yes,837
639827,3,customer_service,7,64000,2014-09-29,NA,No,
834628,1,sales,8,144000,2013-07-23,2015-07-24,yes,731
326993,1,customer_service,4,32000,2013-04-01,NA,No,
956081,7,data_science,3,47000,2015-04-27,NA,No,
542108,6,customer_service,1,24000,2011-08-01,2014-07-18,yes,1082
512529,3,design,12,108000,2014-11-03,2015-08-21,yes,291
723332,1,data_science,8,193000,2014-09-08,NA,No,
186726,3,marketing,10,115000,2013-01-14,2015-01-02,yes,718
694632,4,customer_service,5,58000,2012-04-02,NA,No,
519103,8,data_science,11,123000,2011-07-11,2013-05-10,yes,669
120743,9,data_science,12,156000,2011-09-20,2015-04-06,yes,1294
223484,3,design,12,113000,2012-02-21,2012-11-23,yes,276
777685,4,engineer,24,215000,2014-08-11,2015-08-28,yes,382
977580,1,customer_service,22,139000,2012-08-14,2013-06-28,yes,318
983158,9,engineer,6,185000,2014-12-02,2015-10-16,yes,318
404287,1,design,22,204000,2013-11-18,2014-11-28,yes,375
572380,2,data_science,28,314000,2015-07-13,NA,No,
280153,1,engineer,26,303000,2015-06-08,NA,No,
375389,1,data_science,20,299000,2011-01-24,2013-03-01,yes,767
978820,6,engineer,7,153000,2014-11-10,NA,No,
694352,1,customer_service,7,75000,2015-01-05,NA,No,
68695,3,data_science,8,153000,2015-07-20,NA,No,
367485,8,data_science,16,213000,2012-09-04,2013-07-19,yes,318
721694,1,design,19,202000,2014-06-30,NA,No,
849942,1,engineer,25,267000,2015-01-21,NA,No,
847919,1,marketing,6,128000,2014-03-31,2015-04-06,yes,371
213562,1,data_science,18,296000,2012-08-06,NA,No,
839147,7,customer_service,4,27000,2015-07-13,NA,No,
705771,4,customer_service,5,58000,2015-01-06,NA,No,
164488,2,data_science,4,79000,2011-09-19,2012-09-07,yes,354
224900,1,data_science,21,270000,2013-09-23,NA,No,
814234,8,customer_service,5,63000,2013-09-03,2014-07-11,yes,311
519850,6,customer_service,23,102000,2012-03-26,2013-02-22,yes,333
922195,7,marketing,14,97000,2012-10-23,2015-01-16,yes,815
443409,1,customer_service,13,64000,2015-10-01,NA,No,
535371,1,engineer,15,318000,2011-05-09,2014-05-16,yes,1103
3082,1,engineer,26,318000,2011-11-07,2014-02-07,yes,823
807309,2,customer_service,4,27000,2013-10-28,2014-10-31,yes,368
407176,2,marketing,7,132000,2012-03-19,NA,No,
107048,2,customer_service,10,89000,2011-09-19,2012-11-16,yes,424
27560,3,customer_service,6,54000,2011-07-05,2013-06-07,yes,703
473562,3,customer_service,20,101000,2011-03-07,2015-09-23,yes,1661
121650,1,data_science,27,257000,2013-06-24,NA,No,
222531,3,marketing,12,98000,2012-05-14,NA,No,
176790,1,customer_service,29,121000,2015-11-16,NA,No,
975440,1,design,27,210000,2011-08-15,2015-08-07,yes,1453
486904,5,data_science,11,173000,2014-12-23,NA,No,
447247,1,data_science,15,289000,2011-12-05,2014-03-21,yes,837
926896,1,design,12,125000,2014-05-05,NA,No,
685795,2,data_science,14,214000,2011-04-18,2012-04-27,yes,375
678090,1,customer_service,16,115000,2011-01-26,2012-01-06,yes,345
956571,2,customer_service,19,133000,2013-03-25,2015-03-06,yes,711
560711,1,design,10,154000,2013-09-16,NA,No,
1034,10,customer_service,23,92000,2011-07-26,2014-05-02,yes,1011
143392,1,engineer,14,153000,2013-07-11,NA,No,
943357,7,engineer,8,128000,2013-04-01,2014-03-21,yes,354
388149,1,data_science,11,212000,2015-06-29,NA,No,
438833,1,customer_service,25,109000,2012-02-21,2013-02-01,yes,346
264118,1,customer_service,7,76000,2012-04-02,2013-02-08,yes,312
287279,1,customer_service,21,128000,2015-09-22,NA,No,
877560,2,sales,26,166000,2014-01-13,2015-01-09,yes,361
220859,1,engineer,21,238000,2011-06-06,2015-05-29,yes,1453
126285,8,marketing,27,159000,2012-09-24,2013-07-26,yes,305
52662,1,sales,25,185000,2013-04-01,2015-05-15,yes,774
744215,7,sales,24,154000,2012-01-09,2014-02-21,yes,774
813105,1,customer_service,18,116000,2012-11-26,2013-09-13,yes,291
75320,3,customer_service,16,104000,2014-12-29,NA,No,
486505,1,marketing,27,181000,2013-01-14,2013-11-13,yes,303
118898,2,data_science,14,228000,2014-01-13,NA,No,
911751,3,design,14,1.00E+05,2015-08-17,NA,No,
932463,5,engineer,13,156000,2014-04-21,2015-05-15,yes,389
896372,1,marketing,3,51000,2012-04-04,2013-02-15,yes,317
404441,7,data_science,7,169000,2013-05-28,2014-05-30,yes,367
190933,8,engineer,17,199000,2012-01-03,2014-11-07,yes,1039
664621,5,customer_service,9,61000,2014-09-08,NA,No,
268055,10,customer_service,15,90000,2014-05-19,2015-07-31,yes,438
423348,1,sales,10,139000,2013-04-03,2014-03-28,yes,359
782466,5,marketing,12,115000,2015-02-17,NA,No,
202635,1,customer_service,27,111000,2013-06-24,2015-04-24,yes,669
392660,5,engineer,14,136000,2015-12-07,NA,No,
904543,2,data_science,17,314000,2013-11-25,NA,No,
757197,10,customer_service,20,85000,2015-06-01,NA,No,
985169,3,data_science,4,61000,2012-09-04,2013-09-27,yes,388
75660,1,customer_service,19,117000,2015-11-02,NA,No,
633279,1,data_science,24,3.00E+05,2014-06-23,2015-07-31,yes,403
429664,2,sales,11,135000,2012-06-18,2015-09-11,yes,1180
803712,1,sales,2,45000,2014-03-03,NA,No,
596925,8,engineer,12,184000,2013-12-23,NA,No,
258298,4,sales,23,170000,2011-07-18,2012-05-18,yes,305
665839,1,customer_service,2,26000,2011-03-23,2014-04-04,yes,1108
280181,2,engineer,25,267000,2015-07-01,NA,No,
626934,3,engineer,26,248000,2012-02-21,2013-11-15,yes,633
957949,4,design,19,164000,2011-01-31,2013-03-01,yes,760
508698,2,design,25,207000,2011-12-27,2013-09-06,yes,619
229188,1,marketing,13,135000,2011-10-25,2012-09-14,yes,325
389565,8,marketing,6,1.00E+05,2013-09-09,2014-08-08,yes,333
115276,3,engineer,28,187000,2013-12-09,2014-11-21,yes,347
914548,6,customer_service,4,26000,2015-03-02,NA,No,
350482,2,customer_service,24,125000,2011-12-27,2013-01-11,yes,381
710098,9,sales,3,35000,2012-04-09,2013-03-15,yes,340
276318,1,customer_service,16,133000,2011-08-01,2012-08-17,yes,382
723832,4,customer_service,8,62000,2012-08-27,NA,No,
307090,2,engineer,21,309000,2013-01-22,2014-02-21,yes,395
603874,1,sales,14,149000,2012-03-19,2013-04-01,yes,378
197061,3,customer_service,1,27000,2012-03-05,NA,No,
937799,2,customer_service,8,86000,2012-10-29,2014-11-28,yes,760
968321,4,customer_service,5,70000,2015-09-14,NA,No,
264281,4,customer_service,17,85000,2013-09-04,NA,No,
494317,5,data_science,12,158000,2011-07-25,2013-09-20,yes,788
515990,1,customer_service,18,135000,2013-06-10,2014-06-20,yes,375
593760,1,customer_service,20,104000,2014-05-19,2015-06-12,yes,389
438467,5,data_science,20,276000,2014-11-06,NA,No,
75258,1,customer_service,16,109000,2014-09-29,2015-09-11,yes,347
728189,2,engineer,7,204000,2011-10-03,2015-03-27,yes,1271
210890,9,data_science,8,148000,2014-09-02,NA,No,
65692,1,marketing,20,196000,2012-01-09,2014-11-28,yes,1054
394362,1,customer_service,22,122000,2012-12-24,2013-11-15,yes,326
746784,1,engineer,25,307000,2012-02-06,2013-11-15,yes,648
78413,5,customer_service,8,60000,2011-11-17,2013-11-08,yes,722
467161,1,data_science,6,191000,2015-03-30,NA,No,
303034,3,customer_service,26,87000,2015-02-23,NA,No,
346773,1,marketing,12,117000,2013-08-05,2014-09-05,yes,396
81913,4,engineer,11,148000,2013-04-22,2014-06-27,yes,431
843613,4,marketing,6,121000,2011-12-27,2013-07-19,yes,570
366879,5,customer_service,15,93000,2012-09-24,2014-08-01,yes,676
714267,5,customer_service,24,105000,2015-06-22,NA,No,
240605,5,design,6,116000,2014-01-27,NA,No,
695933,1,customer_service,6,72000,2014-09-22,2015-09-25,yes,368
157361,1,customer_service,4,31000,2012-02-13,NA,No,
148343,9,customer_service,16,82000,2013-02-25,NA,No,
770068,1,marketing,15,183000,2014-07-21,NA,No,
588327,3,marketing,8,94000,2013-01-14,NA,No,
517117,1,data_science,10,154000,2015-08-10,NA,No,
379144,1,data_science,29,293000,2015-10-26,NA,No,
821590,1,design,27,190000,2015-10-12,NA,No,
97815,2,customer_service,13,79000,2014-03-03,2015-04-24,yes,417
335696,2,customer_service,17,119000,2013-09-09,2014-10-10,yes,396
166480,7,marketing,19,165000,2012-03-19,2015-02-06,yes,1054
926748,3,engineer,6,149000,2014-07-07,2015-07-06,yes,364
238005,1,customer_service,5,83000,2014-02-25,2015-03-20,yes,388
854818,2,marketing,16,202000,2011-05-16,2013-06-14,yes,760
364328,2,sales,29,193000,2014-08-25,NA,No,
378425,2,customer_service,18,125000,2011-07-11,2012-07-20,yes,375
593168,2,customer_service,17,121000,2014-06-02,NA,No,
709256,1,sales,18,211000,2014-02-10,NA,No,
692744,1,customer_service,14,79000,2011-08-29,2012-08-17,yes,354
525642,7,data_science,29,243000,2013-07-15,2014-04-25,yes,284
474593,5,design,9,103000,2013-04-15,2014-04-25,yes,375
430891,3,engineer,27,281000,2015-01-13,NA,No,
801294,2,customer_service,13,83000,2014-04-30,2015-04-17,yes,352
858285,1,customer_service,19,109000,2012-02-21,2013-03-22,yes,395
188907,1,engineer,17,339000,2015-04-06,NA,No,
316554,1,sales,7,123000,2014-08-11,2015-09-11,yes,396
601161,2,customer_service,25,108000,2011-04-18,2015-03-20,yes,1432
882710,4,data_science,26,183000,2013-02-19,2015-05-29,yes,829
920019,2,data_science,4,85000,2013-03-18,2015-05-01,yes,774
206288,4,marketing,7,89000,2014-06-09,NA,No,
979992,1,sales,17,176000,2014-09-15,NA,No,
970480,4,customer_service,5,60000,2015-09-14,NA,No,
69817,2,customer_service,17,108000,2013-11-11,NA,No,
559112,3,engineer,25,238000,2013-05-06,NA,No,
311699,1,customer_service,16,131000,2012-04-16,2014-03-28,yes,711
932718,3,customer_service,29,109000,2012-12-31,2014-02-14,yes,410
161913,2,design,15,212000,2011-07-25,2015-02-13,yes,1299
921390,1,engineer,1,82000,2014-05-27,NA,No,
111827,5,design,16,140000,2014-09-08,NA,No,
409603,8,customer_service,22,83000,2011-08-29,2012-07-13,yes,319
561535,1,marketing,8,142000,2011-03-28,2014-04-04,yes,1103
654140,3,customer_service,11,66000,2012-02-13,2013-02-22,yes,375
6970,1,customer_service,17,130000,2014-12-22,NA,No,
277270,2,marketing,25,176000,2012-07-16,2014-10-10,yes,816
512711,1,marketing,15,218000,2012-06-11,2014-10-24,yes,865
955959,1,customer_service,3,30000,2015-02-25,NA,No,
523467,1,customer_service,17,106000,2013-09-30,2014-11-14,yes,410
34708,1,sales,17,189000,2015-02-10,NA,No,
598399,1,customer_service,8,89000,2013-06-10,2015-07-31,yes,781
338214,1,customer_service,4,29000,2014-10-20,NA,No,
94203,2,marketing,9,119000,2015-11-09,NA,No,
639185,1,marketing,5,131000,2013-12-02,2014-10-10,yes,312
467683,2,design,23,202000,2014-03-03,NA,No,
782119,1,customer_service,12,76000,2014-06-23,2015-08-21,yes,424
385345,2,data_science,4,78000,2011-11-21,2014-01-24,yes,795
363157,10,customer_service,23,89000,2012-11-26,2013-12-13,yes,382
398099,3,data_science,11,162000,2013-06-04,2015-07-17,yes,773
169380,3,customer_service,8,58000,2013-02-11,NA,No,
859974,10,marketing,7,93000,2012-04-23,NA,No,
183695,1,engineer,9,178000,2012-05-21,2013-05-03,yes,347
987357,1,sales,11,114000,2014-11-18,NA,No,
115980,3,marketing,6,1.00E+05,2012-04-09,2013-04-26,yes,382
723916,1,design,8,122000,2011-01-24,2012-12-21,yes,697
810714,1,marketing,7,137000,2014-05-19,2015-05-08,yes,354
832799,1,marketing,20,211000,2014-06-30,NA,No,
455998,1,design,29,172000,2011-08-22,2013-11-22,yes,823
843406,1,data_science,19,283000,2013-02-11,NA,No,
999650,9,customer_service,16,76000,2014-05-12,NA,No,
214,4,customer_service,14,56000,2015-09-28,NA,No,
827518,1,engineer,15,265000,2011-05-09,2013-11-01,yes,907
132563,1,customer_service,22,117000,2014-03-19,NA,No,
44878,2,customer_service,9,91000,2011-10-31,2014-01-17,yes,809
411719,7,customer_service,8,67000,2011-03-29,2012-03-02,yes,339
383492,1,marketing,15,202000,2015-01-05,NA,No,
315350,9,customer_service,6,68000,2014-09-15,2015-09-25,yes,375
847448,1,data_science,14,211000,2012-04-30,NA,No,
568901,7,data_science,24,216000,2011-06-27,2013-06-28,yes,732
89549,1,engineer,25,3.00E+05,2014-09-22,NA,No,
27508,2,customer_service,23,111000,2014-07-14,NA,No,
771242,1,customer_service,7,73000,2011-05-31,2012-06-22,yes,388
352383,4,sales,14,90000,2011-08-08,2013-08-23,yes,746
85589,5,customer_service,15,83000,2013-06-03,2014-06-20,yes,382
86481,1,data_science,2,64000,2011-10-24,2015-05-08,yes,1292
425836,5,customer_service,23,99000,2015-10-19,NA,No,
976021,9,customer_service,16,85000,2015-05-11,NA,No,
967718,1,customer_service,17,109000,2012-07-24,2013-08-30,yes,402
596650,1,marketing,12,132000,2012-07-23,2014-08-01,yes,739
251259,2,engineer,5,175000,2011-12-05,2013-08-02,yes,606
836507,8,customer_service,16,96000,2014-12-22,NA,No,
140702,1,design,16,195000,2011-01-24,2012-02-03,yes,375
74615,3,design,5,117000,2015-10-26,NA,No,
81731,1,customer_service,28,109000,2012-05-29,2013-05-10,yes,346
444627,5,marketing,12,1.00E+05,2014-01-27,NA,No,
803117,1,sales,14,123000,2012-02-27,2014-01-24,yes,697
681330,2,sales,23,232000,2011-02-07,2013-03-07,yes,759
324896,2,marketing,8,148000,2012-06-18,2013-04-19,yes,305
993604,9,customer_service,8,57000,2012-02-13,2014-02-07,yes,725
920597,1,marketing,3,50000,2015-02-02,NA,No,
739964,3,marketing,27,169000,2014-06-23,2015-05-01,yes,312
718470,1,sales,16,169000,2012-10-03,2014-10-24,yes,751
217570,5,customer_service,19,108000,2013-02-11,2014-03-07,yes,389
618716,1,engineer,4,82000,2014-01-27,2015-02-27,yes,396
823058,1,customer_service,12,88000,2013-09-30,NA,No,
842360,9,engineer,6,186000,2013-06-10,2015-02-06,yes,606
848654,2,data_science,21,317000,2011-08-08,2015-07-10,yes,1432
808701,8,marketing,3,36000,2015-05-26,NA,No,
924492,2,customer_service,3,36000,2011-12-05,2014-09-12,yes,1012
900899,2,customer_service,4,27000,2014-07-21,2015-07-06,yes,350
474421,3,engineer,12,146000,2014-01-27,2015-01-09,yes,347
450975,1,sales,16,189000,2014-06-26,2015-01-27,yes,215
392870,1,customer_service,13,80000,2012-12-03,2015-05-01,yes,879
521674,1,marketing,29,226000,2012-06-18,2014-06-20,yes,732
697719,5,customer_service,7,61000,2014-11-24,NA,No,
490285,1,marketing,20,195000,2012-01-17,2014-06-13,yes,878
871135,1,customer_service,24,124000,2014-07-14,NA,No,
81948,1,data_science,20,299000,2014-09-15,NA,No,
647492,4,customer_service,14,60000,2015-06-15,NA,No,
674803,1,marketing,27,228000,2012-07-05,2015-01-09,yes,918
650268,1,marketing,26,179000,2012-11-14,2013-10-25,yes,345
844192,8,design,17,144000,2015-06-08,NA,No,
609539,1,sales,3,55000,2014-09-02,2015-07-06,yes,307
796424,1,marketing,23,212000,2011-06-27,2014-11-26,yes,1248
675103,1,sales,13,144000,2015-06-09,NA,No,
431444,4,data_science,11,179000,2011-09-26,2012-10-05,yes,375
986131,2,customer_service,18,114000,2012-06-04,NA,No,
893398,3,engineer,18,242000,2014-03-19,NA,No,
691333,2,customer_service,18,115000,2011-04-25,2012-05-18,yes,389
803948,1,customer_service,9,76000,2012-09-04,2013-08-16,yes,346
357747,2,customer_service,22,117000,2013-02-11,2014-12-19,yes,676
6956,3,engineer,22,289000,2011-11-14,2013-10-04,yes,690
877446,3,engineer,12,158000,2011-09-26,2014-02-14,yes,872
917053,1,customer_service,1,34000,2011-03-15,2012-04-09,yes,391
516117,1,data_science,17,291000,2012-08-13,2014-04-11,yes,606
598252,2,customer_service,1,33000,2014-03-10,NA,No,
784335,1,marketing,7,119000,2015-01-12,2015-11-20,yes,312
718762,1,engineer,20,303000,2015-05-04,NA,No,
419353,10,design,8,1.00E+05,2014-01-27,NA,No,
194311,10,customer_service,14,58000,2013-09-16,NA,No,
562009,3,marketing,27,176000,2014-02-03,2014-12-05,yes,305
547826,2,data_science,17,307000,2012-02-21,2015-07-10,yes,1235
866524,6,marketing,6,104000,2011-10-31,2012-10-12,yes,347
932289,8,customer_service,1,23000,2011-08-08,2015-10-23,yes,1537
679554,7,sales,27,155000,2013-05-06,2014-06-06,yes,396
932069,1,marketing,23,194000,2015-03-09,NA,No,
924666,1,customer_service,16,131000,2013-12-02,2015-11-13,yes,711
851172,1,customer_service,29,140000,2011-07-26,2013-05-10,yes,654
177148,1,customer_service,19,113000,2013-02-11,2015-02-20,yes,739
258049,2,engineer,13,203000,2014-11-03,NA,No,
343877,5,data_science,1,59000,2012-02-06,2013-04-01,yes,420
193326,1,customer_service,19,119000,2014-08-04,NA,No,
599766,1,sales,18,154000,2014-08-13,NA,No,
176643,3,data_science,5,163000,2014-07-07,NA,No,
212278,3,customer_service,7,55000,2012-10-30,2013-11-01,yes,367
149687,4,customer_service,21,86000,2015-10-06,NA,No,
395774,5,sales,16,164000,2013-05-13,2015-05-15,yes,732
643275,3,customer_service,3,21000,2011-06-13,2012-06-08,yes,361
592101,8,sales,29,192000,2014-03-17,2015-05-01,yes,410
625948,1,engineer,18,260000,2015-03-16,NA,No,
696796,1,customer_service,1,28000,2013-02-04,2014-01-17,yes,347
334919,10,engineer,13,127000,2012-11-19,2014-12-05,yes,746
655048,2,customer_service,8,71000,2012-12-24,2014-01-03,yes,375
628965,5,engineer,24,296000,2015-08-03,NA,No,
377692,1,engineer,12,220000,2012-01-03,2013-03-08,yes,430
730958,1,marketing,5,154000,2015-03-05,NA,No,
61106,3,engineer,27,240000,2011-10-10,2015-01-09,yes,1187
26329,1,engineer,2,77000,2011-11-29,2012-12-14,yes,381
805444,2,customer_service,15,127000,2015-02-09,NA,No,
789793,1,customer_service,25,127000,2014-10-13,2015-11-06,yes,389
940653,7,marketing,7,93000,2012-08-27,NA,No,
246409,1,sales,9,124000,2014-04-28,NA,No,
536534,1,sales,15,171000,2012-05-07,2015-02-13,yes,1012
913695,1,data_science,4,60000,2011-04-25,NA,No,
665283,1,data_science,26,276000,2011-05-23,2013-07-19,yes,788
884777,1,engineer,13,178000,2012-01-17,2013-02-08,yes,388
429867,1,engineer,18,267000,2012-08-27,2013-09-20,yes,389
801511,1,customer_service,10,77000,2011-11-14,2015-02-06,yes,1180
107045,6,customer_service,21,83000,2015-08-03,NA,No,
269028,5,customer_service,25,102000,2015-03-30,NA,No,
56215,1,data_science,15,251000,2013-12-09,NA,No,
599370,1,design,11,124000,2013-09-16,NA,No,
776096,1,customer_service,26,87000,2011-08-17,2014-08-29,yes,1108
743226,4,customer_service,7,51000,2015-03-23,NA,No,
279857,1,data_science,14,192000,2013-06-24,NA,No,
930090,8,engineer,26,237000,2013-09-11,NA,No,
920368,6,customer_service,5,67000,2013-05-06,2014-06-06,yes,396
345197,7,engineer,22,237000,2013-10-07,2014-10-24,yes,382
618146,8,customer_service,9,60000,2014-07-21,NA,No,
771488,1,engineer,14,205000,2015-08-24,NA,No,
52978,1,customer_service,28,117000,2014-06-09,2015-06-19,yes,375
867040,3,customer_service,1,23000,2015-06-17,NA,No,
550972,1,engineer,10,197000,2015-07-13,NA,No,
808607,1,sales,22,219000,2013-04-29,2014-05-02,yes,368
586650,1,data_science,17,302000,2014-12-22,NA,No,
745330,4,data_science,12,159000,2014-08-18,NA,No,
773171,1,sales,8,132000,2015-10-19,NA,No,
15997,9,customer_service,2,27000,2013-07-01,2015-07-10,yes,739
175754,3,customer_service,13,55000,2014-11-24,NA,No,
255746,1,marketing,29,195000,2012-09-10,2014-09-05,yes,725
689677,4,data_science,23,282000,2013-01-14,2014-03-14,yes,424
541115,1,engineer,19,285000,2015-08-03,NA,No,
419480,6,design,14,109000,2014-03-25,NA,No,
725506,9,customer_service,5,60000,2014-12-22,NA,No,
766050,1,sales,9,121000,2011-03-28,2014-01-17,yes,1026
131103,8,customer_service,28,80000,2013-07-22,NA,No,
748709,6,data_science,24,218000,2015-09-28,NA,No,
185757,3,customer_service,8,72000,2011-10-31,2015-07-06,yes,1344
208858,1,customer_service,3,28000,2014-04-03,NA,No,
641466,6,customer_service,18,89000,2015-10-05,NA,No,
78542,5,engineer,24,271000,2012-12-31,NA,No,
150575,1,engineer,5,178000,2015-09-21,NA,No,
383611,1,engineer,13,217000,2013-05-13,NA,No,
167633,1,data_science,19,288000,2013-11-04,NA,No,
482828,2,customer_service,23,99000,2015-05-18,NA,No,
707143,2,design,29,164000,2015-03-23,NA,No,
170147,1,marketing,26,184000,2015-03-09,NA,No,
148271,1,customer_service,26,131000,2015-04-13,NA,No,
154744,9,sales,29,153000,2014-01-06,NA,No,
349648,7,engineer,8,141000,2013-12-09,NA,No,
606120,1,engineer,10,159000,2014-12-29,NA,No,
137456,1,engineer,8,175000,2011-12-19,2015-07-10,yes,1299
478329,5,sales,29,195000,2011-09-26,2015-07-24,yes,1397
691971,5,design,2,39000,2014-07-03,NA,No,
861182,2,data_science,15,297000,2015-06-29,NA,No,
155388,1,engineer,12,250000,2015-05-18,NA,No,
447775,4,customer_service,26,90000,2013-08-05,NA,No,
261104,7,sales,8,102000,2012-05-08,2015-10-02,yes,1242
995433,2,customer_service,12,78000,2012-10-01,2015-08-21,yes,1054
340817,3,customer_service,28,98000,2013-02-11,2014-03-07,yes,389
130707,7,customer_service,9,54000,2011-01-31,2014-01-03,yes,1068
271531,3,engineer,1,59000,2013-07-15,2015-06-26,yes,711
677051,5,sales,21,134000,2015-01-20,NA,No,
812569,2,engineer,27,241000,2014-10-27,2015-10-16,yes,354
166236,6,sales,6,130000,2014-02-03,2015-01-30,yes,361
781635,5,customer_service,28,101000,2012-06-05,NA,No,
475701,5,customer_service,3,22000,2012-06-18,2015-02-13,yes,970
852824,1,customer_service,27,121000,2015-02-23,NA,No,
646880,7,data_science,2,63000,2014-06-23,2015-05-15,yes,326
424849,1,customer_service,10,70000,2012-12-24,2013-10-25,yes,305
408833,1,customer_service,24,141000,2013-01-02,2014-09-12,yes,618
219897,3,customer_service,10,66000,2014-05-01,2015-05-01,yes,365
747282,1,engineer,18,355000,2012-03-27,2015-04-10,yes,1109
365604,9,customer_service,1,26000,2011-10-03,2015-10-09,yes,1467
696809,7,design,2,37000,2013-03-05,2014-03-21,yes,381
7373,1,engineer,9,197000,2015-01-26,NA,No,
255884,9,sales,2,35000,2013-07-22,NA,No,
55973,6,engineer,21,281000,2011-10-24,2014-09-05,yes,1047
96792,1,customer_service,22,124000,2012-04-30,2014-09-19,yes,872
485010,1,engineer,10,205000,2012-12-10,2013-12-11,yes,366
97067,1,sales,11,111000,2011-04-18,2012-05-11,yes,389
311997,1,customer_service,3,38000,2013-06-17,NA,No,
166403,1,sales,22,213000,2013-04-08,NA,No,
990702,1,engineer,10,221000,2012-05-21,2014-02-07,yes,627
428561,5,customer_service,4,25000,2015-02-02,NA,No,
149146,3,customer_service,28,120000,2011-03-07,2015-02-20,yes,1446
204180,2,sales,11,123000,2014-10-06,2015-09-25,yes,354
397062,2,customer_service,28,121000,2011-08-29,2012-09-28,yes,396
838195,4,sales,28,129000,2012-03-08,2013-02-15,yes,344
726348,1,data_science,27,344000,2011-02-07,2014-02-07,yes,1096
377789,3,sales,17,154000,2015-04-06,NA,No,
31973,9,data_science,19,259000,2015-04-21,NA,No,
663522,1,engineer,25,312000,2015-05-26,NA,No,
105810,1,customer_service,22,103000,2014-04-28,NA,No,
253126,8,sales,1,43000,2014-06-23,NA,No,
387633,2,customer_service,17,119000,2012-10-01,NA,No,
730514,1,engineer,5,2.00E+05,2011-11-23,2012-10-12,yes,324
223594,1,customer_service,19,137000,2013-08-06,2014-07-25,yes,353
950355,2,data_science,24,297000,2014-12-01,2015-09-18,yes,291
827086,5,engineer,28,238000,2012-05-14,2013-06-07,yes,389
967477,6,marketing,7,91000,2014-09-22,NA,No,
366380,1,data_science,8,211000,2015-01-07,NA,No,
248522,5,engineer,21,228000,2015-04-27,NA,No,
540892,4,customer_service,28,92000,2011-06-20,2012-12-21,yes,550
283626,2,data_science,22,273000,2014-06-16,NA,No,
410819,4,customer_service,17,104000,2014-03-03,2015-04-10,yes,403
503859,1,marketing,14,133000,2012-06-25,2013-07-26,yes,396
722706,10,customer_service,14,62000,2011-12-27,2013-01-04,yes,374
657214,1,sales,6,128000,2011-04-04,2012-05-04,yes,396
